,GroupNumber,GroupType,LexiconType,Generation,ParticipantID,IP,Stage,Block,TrialNumber,Meaning,TrainingLabel,TypedLabel,SegmentedLabel,Exclude_Eng_non.ID,Exclude_Non.Eng,Exclude_other,Array1,Array2,Array3,Array4,Array5,Array6,Selected,Score,Time,Trial_Iteration,Transmitter,Pair,Unique_Participant,New_Redup_B,Exclude_ID,Adj_V,Adj_N,Non_Adj_V,Non_Adj_N,Consonant_redup_V,Consonant_redup_N,Consonant_N,Vowel_redup_V,Vowel_redup_N,Vowel_N,Syllable_N,Exclude_relevant,Adj_B,Non_Adj_B,Exclude_Eng_ID,SyllableRepetition,ConsonantRepetition
5545,3,chain_group,large,4,chain_group_large_341,129.215.204.183,interactM,1,23,2018,NA,lumo,"('lu', 'mo')",FALSE,FALSE,0,2054,2030,1031,2018,2058,2022,2018,1,39:21.7,2,1,chain_group_large_3_4,chain_group_large_3_4_129.215.204.183,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,NA,NA
5546,3,chain_group,large,4,chain_group_large_341,129.215.204.183,interactM,1,24,2016,NA,lumego,"('lu', 'me', 'go')",FALSE,FALSE,0,2058,2049,2029,2016,2025,2030,2030,0,39:41.2,1,1,chain_group_large_3_4,chain_group_large_3_4_129.215.204.183,0,NA,0,0,0,0,0,0,3,0,0,3,3,0,0,0,NA,NA,NA
5547,3,chain_group,large,4,chain_group_large_341,129.215.204.183,interactM,1,25,2029,NA,lewiwi,"('le', 'wi', 'wi')",FALSE,FALSE,0,1031,2025,2029,2017,2018,2054,2029,1,40:21.8,2,1,chain_group_large_3_4,chain_group_large_3_4_129.215.204.183,1,NA,0.5,1,0,0,0.5,1,3,0.5,1,3,3,0,1,0,NA,NA,NA
5548,3,chain_group,large,4,chain_group_large_341,129.215.204.183,interactM,1,26,2057,NA,goga,"('go', 'ga')",FALSE,FALSE,0,2057,2027,2054,1008,2029,2017,2029,0,40:43.5,2,1,chain_group_large_3_4,chain_group_large_3_4_129.215.204.183,1,NA,0,0,0,0,1,1,2,0,0,2,2,0,0,0,NA,NA,NA
5549,3,chain_group,large,4,chain_group_large_341,129.215.204.183,interactM,1,27,1008,NA,lomego,"('lom', 'e', 'go')",FALSE,FALSE,0,2027,1008,2058,2029,2023,2001,1008,1,41:12.7,1,1,chain_group_large_3_4,chain_group_large_3_4_129.215.204.183,0,NA,0,0,0,0,0,0,3,0.5,1,3,3,0,0,0,NA,NA,NA
5550,3,chain_group,large,4,chain_group_large_341,129.215.204.183,interactM,1,28,2027,NA,wiwi,"('wi', 'wi')",FALSE,FALSE,0,1031,2027,2001,1007,2054,2057,2027,1,41:31.1,2,1,chain_group_large_3_4,chain_group_large_3_4_129.215.204.183,1,NA,1,1,0,0,1,1,2,1,1,2,2,0,1,0,NA,NA,NA
5551,3,chain_group,large,4,chain_group_large_341,129.215.204.183,interactM,1,29,1008,NA,lemego,"('le', 'me', 'go')",FALSE,FALSE,0,2063,2025,2027,2022,2023,1008,2063,0,41:47.3,2,1,chain_group_large_3_4,chain_group_large_3_4_129.215.204.183,0,NA,0,0,0,0,0,0,3,0.5,1,3,3,0,0,0,NA,NA,NA
5552,3,chain_group,large,4,chain_group_large_341,129.215.204.183,interactM,1,30,2017,NA,mego,"('me', 'go')",FALSE,FALSE,0,2017,2049,2022,2018,2054,2058,2049,0,42:02.8,2,1,chain_group_large_3_4,chain_group_large_3_4_129.215.204.183,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,NA,NA
5553,3,chain_group,large,4,chain_group_large_341,129.215.204.183,interactM,1,31,2054,NA,gogola,"('go', 'go', 'la')",FALSE,FALSE,0,2016,2027,1007,1031,2054,2023,1007,0,42:18.9,2,1,chain_group_large_3_4,chain_group_large_3_4_129.215.204.183,1,NA,0.5,1,0,0,0.5,1,3,0.5,1,3,3,0,1,0,NA,NA,NA
5554,3,chain_group,large,4,chain_group_large_341,129.215.204.183,interactM,1,32,2016,NA,lemego,"('le', 'me', 'go')",FALSE,FALSE,0,1007,2025,2016,2017,2049,1031,2025,0,42:46.2,2,1,chain_group_large_3_4,chain_group_large_3_4_129.215.204.183,0,NA,0,0,0,0,0,0,3,0.5,1,3,3,0,0,0,NA,NA,NA
5555,3,chain_group,large,4,chain_group_large_341,129.215.204.183,interactM,1,33,2049,NA,mego,"('me', 'go')",FALSE,FALSE,0,2057,2016,2049,2001,2022,2018,2049,1,43:06.1,2,1,chain_group_large_3_4,chain_group_large_3_4_129.215.204.183,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,NA,NA
5556,3,chain_group,large,4,chain_group_large_341,129.215.204.183,interactM,1,34,1031,NA,lomello,"('lo', 'me', 'lo')",FALSE,FALSE,0,1007,2030,1031,2022,2058,2017,2030,0,43:24.9,2,1,chain_group_large_3_4,chain_group_large_3_4_129.215.204.183,1,NA,0,0,1,1,0.5,1,3,0.5,1,3,3,0,0,1,NA,NA,NA
5557,3,chain_group,large,4,chain_group_large_341,129.215.204.183,interactM,1,35,2023,NA,wewiwi,"('we', 'wi', 'wi')",FALSE,FALSE,0,2063,2025,2030,1008,2023,2057,2023,1,43:42.7,2,1,chain_group_large_3_4,chain_group_large_3_4_129.215.204.183,1,NA,0.5,1,0,0,1,2,3,0.5,1,3,3,0,1,0,NA,NA,NA
5558,3,chain_group,large,4,chain_group_large_341,129.215.204.183,interactM,1,36,1007,NA,lemego,"('le', 'me', 'go')",FALSE,FALSE,0,2027,1007,2057,1008,2063,2029,2063,0,44:02.3,2,1,chain_group_large_3_4,chain_group_large_3_4_129.215.204.183,0,NA,0,0,0,0,0,0,3,0.5,1,3,3,0,0,0,NA,NA,NA
5559,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactD,1,1,2017,NA,moha,"('mo', 'ha')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,32:09.2,1,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,0,0
5560,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactD,1,2,1031,NA,melo,"('me', 'lo')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,32:30.2,1,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,0,0
5561,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactD,1,3,2058,NA,wega,"('we', 'ga')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,32:48.3,1,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,0,0
5562,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactD,1,4,2022,NA,gomello,"('gom', 'e', 'lo')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,33:11.4,1,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,1,NA,0,0,0,0,0,0,3,0.5,1,3,3,0,0,0,NA,0,1
5563,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactD,1,5,2029,NA,wili,"('wi', 'li')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,33:29.3,1,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,0,NA,0,0,0,0,0,0,2,1,1,2,2,0,0,0,NA,0,0
5564,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactD,1,6,2058,NA,wega,"('we', 'ga')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,33:46.6,2,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,0,0
5565,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactD,1,7,2049,NA,moga,"('mo', 'ga')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,34:04.0,1,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,0,0
5566,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactD,1,8,2001,NA,moga,"('mo', 'ga')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,34:27.1,1,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,0,0
5567,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactD,1,9,2030,NA,lemello,"('lem', 'e', 'lo')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,34:47.4,1,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,1,NA,0,0,0,0,0.5,1,3,0.5,1,3,3,0,0,0,NA,0,1
5568,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactD,1,10,2023,NA,wewiwi,"('we', 'wi', 'wi')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,35:08.4,1,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,1,NA,0.5,1,0,0,1,2,3,0.5,1,3,3,0,1,0,NA,1,1
5569,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactD,1,11,2018,NA,lumo,"('lu', 'mo')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,35:30.7,1,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,0,0
5570,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactD,1,12,2025,NA,gomello,"('gom', 'e', 'lo')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,35:47.8,1,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,1,NA,0,0,0,0,0,0,3,0.5,1,3,3,0,0,0,NA,0,1
5571,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactD,1,13,2054,NA,gomello,"('gom', 'e', 'lo')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,36:14.5,1,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,1,NA,0,0,0,0,0,0,3,0.5,1,3,3,0,0,0,NA,0,1
5572,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactD,1,14,2030,NA,lemello,"('lem', 'e', 'lo')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,36:30.4,2,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,1,NA,0,0,0,0,0.5,1,3,0.5,1,3,3,0,0,0,NA,0,1
5573,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactD,1,15,2027,NA,wiwi,"('wi', 'wi')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,36:48.1,1,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,1,NA,1,1,0,0,1,1,2,1,1,2,2,0,1,0,NA,1,1
5574,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactD,1,16,2063,NA,lomello,"('lo', 'me', 'lo')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,37:05.7,1,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,1,NA,0,0,1,1,0.5,1,3,0.5,1,3,3,0,0,1,NA,0,1
5575,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactD,1,17,2022,NA,lumego,"('lu', 'me', 'go')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,37:25.9,2,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,0,NA,0,0,0,0,0,0,3,0,0,3,3,0,0,0,NA,0,0
5576,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactD,1,18,2001,NA,goga,"('go', 'ga')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,37:40.3,2,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,1,NA,0,0,0,0,1,1,2,0,0,2,2,0,0,0,NA,0,1
5577,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactD,1,19,2063,NA,lumello,"('lum', 'e', 'lo')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,37:58.5,2,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,1,NA,0,0,0,0,0.5,1,3,0,0,3,3,0,0,0,NA,0,1
5578,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactD,1,20,1007,NA,lemego,"('le', 'me', 'go')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,38:13.8,1,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,0,NA,0,0,0,0,0,0,3,0.5,1,3,3,0,0,0,NA,0,0
5579,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactD,1,21,2025,NA,lemello,"('lem', 'e', 'lo')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,38:37.2,2,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,1,NA,0,0,0,0,0.5,1,3,0.5,1,3,3,0,0,0,NA,0,1
5580,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactD,1,22,2057,NA,goga,"('go', 'ga')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,38:58.7,1,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,1,NA,0,0,0,0,1,1,2,0,0,2,2,0,0,0,NA,0,1
5581,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactD,1,23,2018,NA,lumo,"('lu', 'mo')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,39:20.3,2,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,0,0
5582,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactD,1,24,2016,NA,lumego,"('lu', 'me', 'go')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,39:38.1,1,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,0,NA,0,0,0,0,0,0,3,0,0,3,3,0,0,0,NA,0,0
5583,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactD,1,25,2029,NA,lewiwi,"('le', 'wi', 'wi')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,40:18.2,2,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,1,NA,0.5,1,0,0,0.5,1,3,0.5,1,3,3,0,1,0,NA,1,1
5584,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactD,1,26,2057,NA,goga,"('go', 'ga')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,40:39.0,2,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,1,NA,0,0,0,0,1,1,2,0,0,2,2,0,0,0,NA,0,1
5585,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactD,1,27,1008,NA,lomego,"('lom', 'e', 'go')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,41:09.5,1,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,0,NA,0,0,0,0,0,0,3,0.5,1,3,3,0,0,0,NA,0,0
5586,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactD,1,28,2027,NA,wiwi,"('wi', 'wi')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,41:28.0,2,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,1,NA,1,1,0,0,1,1,2,1,1,2,2,0,1,0,NA,1,1
5587,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactD,1,29,1008,NA,lemego,"('le', 'me', 'go')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,41:45.4,2,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,0,NA,0,0,0,0,0,0,3,0.5,1,3,3,0,0,0,NA,0,0
5588,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactD,1,30,2017,NA,mego,"('me', 'go')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,41:58.8,2,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,0,0
5589,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactD,1,31,2054,NA,gogola,"('go', 'go', 'la')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,42:15.1,2,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,1,NA,0.5,1,0,0,0.5,1,3,0.5,1,3,3,0,1,0,NA,1,1
5590,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactD,1,32,2016,NA,lemego,"('le', 'me', 'go')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,42:40.3,2,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,0,NA,0,0,0,0,0,0,3,0.5,1,3,3,0,0,0,NA,0,0
5591,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactD,1,33,2049,NA,mego,"('me', 'go')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,43:00.8,2,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,0,0
5592,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactD,1,34,1031,NA,lomello,"('lo', 'me', 'lo')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,43:20.1,2,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,1,NA,0,0,1,1,0.5,1,3,0.5,1,3,3,0,0,1,NA,0,1
5593,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactD,1,35,2023,NA,wewiwi,"('we', 'wi', 'wi')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,43:40.5,2,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,1,NA,0.5,1,0,0,1,2,3,0.5,1,3,3,0,1,0,NA,1,1
5594,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactD,1,36,1007,NA,lemego,"('le', 'me', 'go')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,44:00.9,2,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,0,NA,0,0,0,0,0,0,3,0.5,1,3,3,0,0,0,NA,0,0
5595,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactM,1,1,1007,NA,gomelo,"('gom', 'e', 'lo')",FALSE,FALSE,0,1008,2030,1007,2054,1031,2023,2054,0,31:59.0,1,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,0,NA,0,0,0,0,0,0,3,0.5,1,3,3,0,0,0,NA,NA,NA
5596,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactM,1,2,2017,NA,moha,"('mo', 'ha')",FALSE,FALSE,0,2025,1008,2058,2049,2016,2017,2017,1,32:23.6,1,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,NA,NA
5597,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactM,1,3,2049,NA,melo,"('me', 'lo')",FALSE,FALSE,0,2001,2027,1007,2016,2049,2022,2049,1,32:43.6,1,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,NA,NA
5598,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactM,1,4,2054,NA,gomello,"('gom', 'e', 'lo')",FALSE,FALSE,0,2063,2057,2022,2025,2054,2029,2022,0,33:02.8,1,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,1,NA,0,0,0,0,0,0,3,0.5,1,3,3,0,0,0,NA,NA,NA
5599,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactM,1,5,2001,NA,woga,"('wo', 'ga')",FALSE,FALSE,0,2023,2049,2001,1007,2017,2057,2001,1,33:24.1,1,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,NA,NA
5600,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactM,1,6,2018,NA,lumo,"('lu', 'mo')",FALSE,FALSE,0,2058,2023,2018,2049,2017,2054,2018,1,33:42.1,1,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,NA,NA
5601,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactM,1,7,1031,NA,moga,"('mo', 'ga')",FALSE,FALSE,0,2058,2017,2063,2029,2016,1031,2017,0,33:59.1,1,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,NA,NA
5602,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactM,1,8,2029,NA,wiwi,"('wi', 'wi')",FALSE,FALSE,0,2016,1031,2049,2029,2025,2023,2029,1,34:16.8,1,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,1,NA,1,1,0,0,1,1,2,1,1,2,2,0,1,0,NA,NA,NA
5603,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactM,1,9,2023,NA,wewiwi,"('we', 'wi', 'wi')",FALSE,FALSE,0,1008,2063,2022,2058,2023,2030,2023,1,34:42.0,1,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,1,NA,0.5,1,0,0,1,2,3,0.5,1,3,3,0,1,0,NA,NA,NA
5604,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactM,1,10,1008,NA,lemlo,"('le', 'mlo')",FALSE,FALSE,0,1008,1007,2063,2023,2030,2057,2030,0,35:03.0,1,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,0,NA,0,0,0,0,0.5,1,3,0,0,2,2,0,0,0,NA,NA,NA
5605,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactM,1,11,1007,NA,gomello,"('gom', 'e', 'lo')",FALSE,FALSE,0,2016,2057,2058,2063,1007,2030,1007,1,35:24.3,2,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,1,NA,0,0,0,0,0,0,3,0.5,1,3,3,0,0,0,NA,NA,NA
5606,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactM,1,12,2058,NA,wega,"('we', 'ga')",FALSE,FALSE,0,2022,2025,2017,2016,2058,2027,2058,1,35:40.1,1,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,NA,NA
5607,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactM,1,13,2016,NA,lemilla,"('lem', 'i', 'la')",FALSE,FALSE,0,2029,2057,2027,1007,2016,2054,2016,1,36:01.9,1,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,1,NA,0,0,0,0,0.5,1,3,0,0,3,3,0,0,0,NA,NA,NA
5608,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactM,1,14,2058,NA,wega,"('we', 'ga')",FALSE,FALSE,0,2027,2030,2058,1007,2054,2016,2058,1,36:24.1,2,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,NA,NA
5609,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactM,1,15,2001,NA,goga,"('go', 'ga')",FALSE,FALSE,0,2049,2001,2025,2058,2030,2027,2001,1,36:43.9,2,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,1,NA,0,0,0,0,1,1,2,0,0,2,2,0,0,0,NA,NA,NA
5610,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactM,1,16,2023,NA,wewiwi,"('we', 'wi', 'wi')",FALSE,FALSE,0,2023,2022,2058,2001,2030,2017,2023,1,36:57.5,2,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,1,NA,0.5,1,0,0,1,2,3,0.5,1,3,3,0,1,0,NA,NA,NA
5611,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactM,1,17,2030,NA,lemella,"('lem', 'e', 'la')",FALSE,FALSE,0,2057,2049,2030,2023,2063,1008,2030,1,37:17.3,1,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,1,NA,0,0,0,0,0.5,1,3,0.5,1,3,3,0,0,0,NA,NA,NA
5612,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactM,1,18,2027,NA,wiwi,"('wi', 'wi')",FALSE,FALSE,0,2027,2049,2023,2016,1031,2018,2027,1,37:35.7,1,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,1,NA,1,1,0,0,1,1,2,1,1,2,2,0,1,0,NA,NA,NA
5613,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactM,1,19,2063,NA,lumello,"('lum', 'e', 'lo')",FALSE,FALSE,0,2023,1031,2018,2063,2027,2029,2063,1,37:54.1,1,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,1,NA,0,0,0,0,0.5,1,3,0,0,3,3,0,0,0,NA,NA,NA
5614,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactM,1,20,2022,NA,lumella,"('lu', 'me', 'la')",FALSE,FALSE,0,2027,2022,2058,2054,2023,2017,2022,1,38:07.3,1,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,1,NA,0,0,0,0,0.5,1,3,0,0,3,3,0,0,0,NA,NA,NA
5615,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactM,1,21,2030,NA,lumego,"('lu', 'me', 'go')",FALSE,FALSE,0,2001,2022,2030,2063,1031,2018,2022,0,38:28.2,2,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,0,NA,0,0,0,0,0,0,3,0,0,3,3,0,0,0,NA,NA,NA
5616,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactM,1,22,2016,NA,lomego,"('lom', 'e', 'go')",FALSE,FALSE,0,2057,2049,2023,2016,1007,2027,1007,0,38:53.1,2,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,0,NA,0,0,0,0,0,0,3,0.5,1,3,3,0,0,0,NA,NA,NA
5617,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactM,1,23,1008,NA,lomego,"('lom', 'e', 'go')",FALSE,FALSE,0,1008,2016,2025,2049,2023,2054,2025,0,39:15.1,2,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,0,NA,0,0,0,0,0,0,3,0.5,1,3,3,0,0,0,NA,NA,NA
5618,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactM,1,24,1031,NA,moga,"('mo', 'ga')",FALSE,FALSE,0,1031,2063,2054,2029,2017,2057,2017,0,39:29.3,2,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,NA,NA
5619,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactM,1,25,2057,NA,goga,"('go', 'ga')",FALSE,FALSE,0,1007,2057,2054,2023,1008,2017,2057,1,39:51.9,1,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,1,NA,0,0,0,0,1,1,2,0,0,2,2,0,0,0,NA,NA,NA
5620,3,chain_group,large,4,chain_group_large_342,129.215.204.185,interactM,1,26,2022,NA,lomello,"('lo', 'me', 'lo')",FALSE,FALSE,0,2029,2022,1007,2001,2058,1031,2022,1,40:34.8,2,0,chain_group_large_3_4,chain_group_large_3_4_129.215.204.185,1,NA,0,0,1,1,0.5,1,3,0.5,1,3,3,0,0,1,NA,NA,NA
